customer_id,signup_month,tenure_months,plan_type,monthly_fee,num_profiles,watch_hours_last_month,binge_days_last_month,last_login_days_ago,auto_renew,genre_pref,has_kids_profile,device_type,num_devices_used,support_tickets_last_3mo,avg_watch_session_min,ads_watched_last_month,payment_method,is_churned
OTT8243,Jun,10,Basic,399,3,46.4,3,7,Yes,Comedy,Yes,Mobile,3,0,67.3,7,Net Banking,0
OTT8244,Mar,7,Basic,399,2,43.5,6,18,Yes,Comedy,Yes,Laptop,4,,45.5,26,Credit Card,0
OTT8245,Jan,7,Premium,199,1,51.1,5,20,No,Horror,No,Laptop,3,,49.0,4,Net Banking,1
OTT8246,Jan,25,Standard,599,3,24.7,4,25,No,Documentary,No,Smart TV,4,0,44.5,31,Credit Card,1
OTT8247,May,5,Premium,199,4,58.2,5,26,No,Horror,No,Tablet,4,0,59.8,19,Debit Card,1
OTT8248,May,26,Standard,399,2,15.4,9,3,Yes,Comedy,No,Mobile,5,1,50.2,33,Debit Card,1
OTT8249,Jul,30,Basic,599,5,35.9,0,24,Yes,Sci-Fi,No,Tablet,4,0,78.6,35,Credit Card,1
OTT8250,Mar,11,Basic,599,3,41.1,1,12,No,Documentary,No,Laptop,2,1,74.7,46,Credit Card,0
OTT8251,Jun,7,Standard,199,2,13.6,9,30,Yes,Comedy,No,Laptop,2,0,20.6,17,Credit Card,1
OTT8252,Jul,26,Standard,199,5,66.5,8,9,Yes,Horror,No,Laptop,1,1,74.7,,Net Banking,0
OTT8253,Feb,22,Standard,199,3,26.3,0,20,Yes,Drama,No,Laptop,4,0,26.1,10,UPI,1
OTT8254,Jul,12,Basic,199,5,39.9,6,16,Yes,Documentary,No,Mobile,5,0,61.2,14,Net Banking,0
OTT8255,Mar,22,Premium,,3,42.7,,27,Yes,Documentary,No,Tablet,2,1,57.0,25,Net Banking,1
OTT8256,Mar,2,Standard,199,5,42.1,2,27,Yes,,Yes,Laptop,5,1,41.7,39,Debit Card,1
OTT8257,Jun,12,Basic,199,5,36.7,1,17,No,Horror,No,Tablet,3,2,74.4,5,Debit Card,0
OTT8258,,1,Premium,199,2,37.9,4,1,Yes,Comedy,No,,5,1,77.5,48,Net Banking,0
OTT8259,Jun,,Basic,399,3,54.9,4,20,Yes,Drama,No,Laptop,3,0,17.6,51,UPI,0
OTT8260,Mar,7,Premium,599,4,38.3,7,27,Yes,Drama,No,Smart TV,2,1,31.2,56,Net Banking,1
OTT8261,Jul,22,Basic,399,5,28.5,2,24,Yes,Sci-Fi,,Tablet,4,1,23.7,21,,1
OTT8262,Apr,33,Premium,199,2,19.1,6,5,Yes,Drama,No,Mobile,1,0,,47,Net Banking,1
OTT8263,Jan,33,Standard,599,2,53.5,7,15,Yes,Horror,No,Tablet,3,0,35.1,20,Debit Card,0
OTT8264,Feb,29,Basic,199,3,54.8,7,10,Yes,Drama,No,Smart TV,4,0,49.4,46,Credit Card,0
OTT8265,Jun,19,Basic,399,2,20.1,1,10,No,Action,No,Mobile,5,1,65.0,55,Net Banking,1
OTT8266,Mar,,Standard,199,1,45.8,1,26,Yes,Sci-Fi,No,Laptop,1,0,72.6,22,Net Banking,1
OTT8267,Jun,14,Standard,399,5,57.0,4,8,Yes,Horror,No,Tablet,3,1,34.3,44,UPI,0
OTT8268,Jul,9,Standard,599,3,44.2,8,18,Yes,Sci-Fi,No,Laptop,3,0,69.0,0,Debit Card,1
OTT8269,Jan,5,Basic,599,1,27.5,4,22,Yes,Horror,Yes,Smart TV,2,0,92.7,31,Debit Card,1
OTT8270,Mar,35,Standard,199,5,33.8,7,12,Yes,Comedy,No,Smart TV,5,0,76.6,2,Net Banking,0
OTT8271,Mar,21,Standard,399,3,38.0,6,7,No,Documentary,No,Smart TV,2,1,67.5,16,Debit Card,0
OTT8272,Jan,28,Premium,399,,32.5,3,26,Yes,Horror,No,Tablet,3,0,,56,Net Banking,1
OTT8273,Mar,2,Premium,599,4,40.3,0,8,No,Comedy,No,Smart TV,2,0,58.0,43,UPI,0
OTT8274,Feb,6,Premium,199,2,30.3,1,27,No,Action,Yes,Smart TV,4,1,59.4,53,Debit Card,1
OTT8275,Mar,31,Basic,199,3,16.0,5,18,Yes,Action,No,Mobile,5,0,69.5,40,Debit Card,1
OTT8276,Apr,,Basic,399,2,51.4,3,2,Yes,Sci-Fi,No,Tablet,2,0,24.3,37,Net Banking,0
OTT8277,Jun,11,Basic,599,1,32.0,4,26,Yes,Horror,No,Smart TV,3,1,34.8,51,Debit Card,1
OTT8278,Jan,14,Standard,199,2,27.2,6,26,Yes,Horror,No,Mobile,1,1,42.5,39,Debit Card,1
OTT8279,Apr,10,Standard,399,4,36.8,1,19,Yes,Documentary,No,Smart TV,1,0,,23,Credit Card,1
OTT8280,Feb,1,Standard,599,1,31.4,5,20,No,Action,No,Smart TV,4,2,33.2,0,UPI,1
OTT8281,Mar,31,Standard,599,4,33.8,9,15,Yes,Horror,Yes,Mobile,2,0,84.8,31,Net Banking,0
OTT8282,Jan,8,Standard,599,4,38.3,9,11,No,Horror,Yes,Laptop,5,1,74.7,18,Debit Card,1
OTT8283,Jan,2,Basic,399,1,26.4,5,18,Yes,Sci-Fi,No,Smart TV,5,1,109.8,55,Debit Card,1
OTT8284,Apr,35,Standard,199,4,38.0,4,23,Yes,Horror,No,Laptop,3,0,46.5,43,Net Banking,1
OTT8285,Feb,31,,599,5,14.0,1,18,No,Horror,No,Mobile,1,0,44.5,13,Debit Card,1
OTT8286,Apr,12,Basic,599,2,23.7,6,24,,Sci-Fi,No,Tablet,5,1,44.0,33,UPI,1
OTT8287,Jun,31,Basic,399,1,31.7,0,11,No,Documentary,No,Tablet,1,2,72.3,37,UPI,0
OTT8288,Jun,35,,399,4,31.5,9,22,Yes,Horror,No,Laptop,1,0,88.0,35,Debit Card,1
OTT8289,May,32,Basic,399,1,45.6,3,13,Yes,Horror,No,Mobile,5,0,30.6,,Net Banking,0
OTT8290,Feb,17,Basic,399,,32.8,9,6,Yes,Sci-Fi,No,Laptop,2,1,44.9,41,Net Banking,1
OTT8291,Mar,8,Premium,399,2,46.7,6,17,Yes,Horror,No,Smart TV,1,1,23.3,11,UPI,0
OTT8292,May,19,Standard,399,3,36.2,4,30,Yes,Drama,No,Tablet,3,0,63.1,32,Net Banking,1
OTT8293,Apr,11,Basic,399,2,46.0,,8,Yes,Action,No,Tablet,1,0,41.1,23,UPI,0
OTT8294,Apr,5,Basic,399,4,-0.0,6,29,No,Drama,No,Tablet,5,3,30.8,52,UPI,1
OTT8295,Jul,28,Basic,599,4,40.6,3,10,Yes,Comedy,No,Laptop,1,0,26.2,41,Net Banking,0
OTT8296,Feb,2,Basic,599,4,40.4,6,20,No,Horror,No,Laptop,4,0,38.1,35,Net Banking,1
OTT8297,Feb,11,,199,1,49.5,7,24,Yes,Comedy,Yes,Tablet,4,0,55.8,15,Credit Card,1
OTT8298,Jun,18,Premium,399,1,60.9,4,7,No,Comedy,No,Smart TV,2,1,76.5,44,Net Banking,0
OTT8299,Jun,5,Premium,599,,26.6,2,16,No,Drama,No,Mobile,1,1,39.8,8,UPI,1
OTT8300,Apr,19,Basic,399,3,65.6,6,22,Yes,Sci-Fi,No,Tablet,2,1,60.8,20,Net Banking,0
OTT8301,Jan,5,Standard,599,4,18.8,4,14,Yes,Documentary,No,Smart TV,2,0,40.8,34,Net Banking,1
OTT8302,Mar,19,Standard,599,5,35.9,8,27,,Action,Yes,Mobile,4,0,26.4,20,Debit Card,1
OTT8303,Feb,12,Basic,199,1,45.0,3,16,Yes,Comedy,Yes,Tablet,4,0,86.5,8,Net Banking,0
OTT8304,Jun,28,Standard,199,1,36.1,3,16,No,Sci-Fi,No,Smart TV,1,0,92.2,4,Debit Card,0
OTT8305,Jan,35,Basic,599,,33.2,4,13,Yes,,No,Mobile,2,1,99.5,26,Credit Card,0
OTT8306,Apr,23,Basic,399,3,54.5,9,1,Yes,Action,Yes,Smart TV,5,0,35.8,12,Credit Card,0
OTT8307,Jun,34,Premium,399,5,17.9,8,1,Yes,Horror,Yes,Smart TV,3,2,54.7,34,Debit Card,0
OTT8308,Apr,23,Basic,599,1,38.3,9,13,No,Horror,No,Laptop,2,0,35.3,15,Credit Card,1
OTT8309,Jan,33,Standard,399,2,17.6,5,20,Yes,Sci-Fi,No,Tablet,2,2,31.3,18,UPI,1
OTT8310,Apr,13,Basic,399,5,15.0,6,13,Yes,Horror,Yes,Mobile,2,0,72.1,40,UPI,1
OTT8311,Mar,34,Standard,199,5,18.4,4,12,Yes,Action,Yes,Tablet,2,1,47.1,43,Net Banking,1
OTT8312,Jul,29,Standard,399,5,,6,3,No,Sci-Fi,No,Mobile,1,0,48.3,43,Credit Card,0
OTT8313,Jan,30,Standard,399,,23.6,9,15,No,Comedy,No,Tablet,4,1,70.5,23,Net Banking,1
OTT8314,Mar,18,,199,5,22.3,9,2,Yes,Sci-Fi,No,Smart TV,4,1,45.6,27,Credit Card,1
OTT8315,Feb,35,Basic,599,4,52.0,4,23,No,Documentary,No,Smart TV,5,1,26.0,38,Credit Card,1
OTT8316,Jul,5,Standard,399,5,28.2,5,5,Yes,Action,No,Tablet,4,1,86.2,24,Credit Card,0
OTT8317,May,4,Basic,399,5,28.4,9,27,Yes,Documentary,No,Laptop,5,0,62.9,41,Credit Card,1
OTT8318,Jul,5,Basic,399,2,68.7,0,27,Yes,Action,No,Tablet,3,0,77.5,24,Net Banking,0
OTT8319,Mar,15,Basic,399,3,24.6,4,30,No,Documentary,,Tablet,4,2,32.0,11,Net Banking,1
OTT8320,Jul,9,Basic,599,3,28.0,6,7,Yes,Documentary,No,Laptop,3,0,72.0,43,Net Banking,0
OTT8321,May,8,Basic,,1,32.9,1,21,No,Drama,Yes,Mobile,3,2,61.5,20,UPI,1
OTT8322,Apr,10,Basic,199,,65.6,4,29,Yes,Drama,,Tablet,2,1,47.9,48,Credit Card,1
OTT8323,,22,Standard,399,4,27.1,3,8,Yes,Sci-Fi,No,Smart TV,5,0,85.6,27,Debit Card,0
OTT8324,Mar,24,Standard,199,5,8.5,8,5,Yes,Drama,No,Smart TV,1,0,53.6,51,Net Banking,1
OTT8325,Apr,24,Basic,399,3,45.7,3,21,Yes,Horror,No,Laptop,5,2,52.0,23,Debit Card,1
OTT8326,Jun,9,Standard,199,1,18.8,0,12,Yes,Action,No,Smart TV,5,2,58.6,15,Debit Card,1
OTT8327,Mar,22,Standard,599,3,35.3,9,24,Yes,Action,No,Laptop,5,0,45.2,8,UPI,1
OTT8328,Apr,34,Basic,399,3,17.1,6,10,Yes,Documentary,No,Mobile,1,0,46.5,3,UPI,0
OTT8329,Feb,12,Premium,599,3,28.7,5,30,No,Action,No,Tablet,4,0,43.9,50,Credit Card,1
OTT8330,Jul,17,Standard,599,1,29.6,5,14,Yes,Comedy,No,Mobile,1,1,48.3,12,Credit Card,0
OTT8331,Jul,4,Standard,199,5,52.2,3,28,Yes,Sci-Fi,No,Laptop,1,,48.5,52,Credit Card,1
OTT8332,Jan,30,Basic,399,1,10.7,0,11,No,Comedy,No,Tablet,1,0,65.9,47,Credit Card,1
OTT8333,Jun,1,Standard,199,3,33.0,6,25,Yes,Drama,No,Laptop,3,2,39.9,19,Credit Card,1
OTT8334,,33,Standard,399,5,49.6,6,12,Yes,Drama,Yes,Smart TV,3,0,52.9,3,Credit Card,0
OTT8335,Mar,27,Standard,399,3,53.5,8,24,No,Sci-Fi,No,Tablet,2,0,38.1,45,UPI,1
OTT8336,Feb,14,Premium,199,3,34.1,7,14,No,Comedy,No,Mobile,5,0,94.9,46,Debit Card,1
OTT8337,Jan,4,Basic,399,2,19.3,0,8,No,Sci-Fi,No,Smart TV,5,,85.8,9,UPI,1
OTT8338,Jul,35,Premium,599,1,65.2,8,9,No,Documentary,Yes,Tablet,4,0,79.7,16,Debit Card,0
OTT8339,Mar,33,Standard,199,,29.8,3,14,No,Drama,Yes,Laptop,4,1,48.5,57,Credit Card,0
OTT8340,Feb,12,Basic,599,4,39.1,9,30,No,Documentary,No,Smart TV,1,0,32.1,27,Credit Card,1
OTT8341,Mar,4,Basic,599,3,34.5,6,30,Yes,Sci-Fi,Yes,Tablet,3,1,54.3,15,Credit Card,1
OTT8342,Jan,34,Basic,399,5,40.1,4,9,No,Comedy,Yes,Smart TV,2,3,29.0,49,Net Banking,0
OTT8343,Mar,14,Standard,599,3,33.8,8,27,No,Action,No,Tablet,4,0,41.5,0,UPI,1
OTT8344,Apr,2,Basic,399,2,28.6,3,28,Yes,Documentary,No,Laptop,1,0,55.8,,Debit Card,1
OTT8345,Jul,27,Basic,399,2,54.1,3,22,Yes,Sci-Fi,No,Laptop,3,0,51.3,45,UPI,0
OTT8346,Feb,31,Premium,599,5,40.2,3,24,Yes,Drama,No,Laptop,3,1,14.6,35,UPI,1
OTT8347,Mar,33,Basic,199,4,51.6,0,6,Yes,Horror,No,Mobile,5,1,66.1,59,UPI,0
OTT8348,Apr,27,Standard,199,1,21.7,1,29,Yes,Comedy,No,Laptop,2,0,5.5,4,Debit Card,1
OTT8349,Jul,28,Standard,199,1,41.9,7,11,No,Horror,No,Mobile,4,0,30.5,42,Net Banking,1
OTT8350,Jul,34,,399,1,26.6,2,16,No,Comedy,No,Tablet,2,0,18.1,24,UPI,0
OTT8351,Jun,30,Standard,399,2,51.0,5,5,Yes,Action,Yes,Tablet,5,1,74.0,27,UPI,0
OTT8352,Jan,34,Premium,199,4,42.6,9,16,No,Drama,No,Tablet,4,0,32.6,51,Debit Card,0
OTT8353,Jun,1,Standard,399,4,27.6,6,27,No,Horror,No,Tablet,4,1,14.5,27,UPI,1
OTT8354,Jan,13,Standard,399,2,35.6,9,14,Yes,Documentary,No,Laptop,4,0,79.9,35,Net Banking,1
OTT8355,Jul,18,Premium,199,1,35.7,3,2,No,Comedy,No,Smart TV,1,0,94.8,53,UPI,0
OTT8356,Jun,1,Standard,599,4,45.1,5,1,Yes,Horror,No,Tablet,2,0,76.2,59,Net Banking,0
OTT8357,Apr,9,Standard,399,4,11.9,4,7,Yes,Drama,No,Smart TV,2,2,67.6,53,UPI,1
OTT8358,Jan,6,Basic,399,2,4.2,9,18,Yes,Drama,No,Tablet,4,0,29.2,17,UPI,1
OTT8359,Apr,8,Basic,399,1,13.4,2,6,Yes,Comedy,Yes,Mobile,5,0,17.6,23,Credit Card,1
OTT8360,Jun,8,Basic,599,1,54.6,1,22,Yes,Action,,Laptop,1,1,28.5,40,Credit Card,0
OTT8361,Jan,24,Standard,199,2,46.5,7,25,Yes,Documentary,No,Mobile,4,0,47.1,27,Credit Card,1
OTT8362,May,25,Premium,399,4,17.9,2,20,Yes,Documentary,No,Tablet,3,1,73.5,46,Credit Card,1
OTT8363,May,26,Basic,199,4,56.4,9,28,No,Drama,Yes,Mobile,2,1,14.4,43,UPI,1
OTT8364,Mar,26,Basic,399,5,33.9,7,18,Yes,Comedy,No,Laptop,2,1,33.4,7,Debit Card,0
OTT8365,Jun,34,Standard,599,4,36.8,1,7,Yes,Sci-Fi,No,Mobile,1,2,45.2,10,UPI,0
OTT8366,,8,Basic,199,2,46.7,6,1,No,Drama,,Tablet,4,0,22.6,45,Debit Card,0
OTT8367,Jun,2,Standard,599,4,13.8,9,27,Yes,Sci-Fi,No,Smart TV,1,0,59.1,56,Net Banking,1
OTT8368,Jan,18,Premium,599,1,39.3,3,13,No,Sci-Fi,Yes,Laptop,1,1,39.8,43,Debit Card,1
OTT8369,May,16,Standard,199,1,37.3,8,22,No,Horror,No,Mobile,2,1,39.8,28,Net Banking,1
OTT8370,Jun,28,Standard,399,1,19.3,4,21,Yes,Horror,Yes,Laptop,3,0,24.0,52,Credit Card,1
OTT8371,Jun,8,Standard,399,3,42.2,5,18,No,Sci-Fi,No,Tablet,3,1,65.9,22,Net Banking,0
OTT8372,Apr,18,Standard,399,,30.6,1,27,No,Horror,Yes,Laptop,1,0,49.1,42,UPI,1
OTT8373,Jan,19,Standard,199,2,33.5,5,1,Yes,Sci-Fi,No,Tablet,5,3,73.6,38,Debit Card,0
OTT8374,Jun,32,Basic,399,4,23.9,5,29,Yes,Sci-Fi,No,Laptop,3,0,57.5,41,Credit Card,1
OTT8375,Feb,32,Premium,199,1,24.4,2,1,Yes,Sci-Fi,No,Smart TV,4,1,61.7,46,Net Banking,0
OTT8376,Apr,21,Premium,599,1,43.2,7,17,Yes,Comedy,No,Tablet,4,2,62.2,13,Net Banking,0
OTT8377,May,29,Basic,399,3,30.3,6,4,No,Horror,No,Smart TV,4,,55.8,33,Net Banking,0
OTT8378,May,5,Premium,399,5,59.9,5,11,No,Comedy,No,Laptop,5,2,76.7,49,UPI,0
OTT8379,May,20,Basic,199,3,46.9,5,15,Yes,Horror,No,Mobile,1,0,107.2,26,Net Banking,0
OTT8380,Mar,22,Basic,599,2,27.4,2,30,No,Horror,No,Mobile,1,0,81.2,39,Net Banking,1
OTT8381,Jul,27,Standard,599,3,37.4,0,30,Yes,Comedy,No,Tablet,5,1,22.0,40,UPI,1
OTT8382,Mar,1,Premium,599,2,68.1,9,30,Yes,Comedy,No,Laptop,5,0,48.4,6,Debit Card,1
OTT8383,Feb,13,Basic,399,1,38.9,7,0,Yes,Comedy,No,Smart TV,1,0,45.7,8,Debit Card,0
OTT8384,Feb,33,Standard,599,5,25.6,1,23,Yes,,Yes,Laptop,2,1,64.7,17,UPI,0
OTT8385,Jul,6,Premium,599,2,26.6,1,23,No,Comedy,No,,2,0,77.0,18,Net Banking,1
OTT8386,Apr,13,Standard,199,3,-0.0,7,13,,Comedy,No,Tablet,3,0,19.8,16,Debit Card,1
OTT8387,Feb,14,Basic,599,1,23.5,6,30,Yes,Documentary,,Tablet,1,1,,32,Debit Card,1
OTT8388,Apr,8,Standard,599,4,24.8,3,11,No,Sci-Fi,No,Laptop,1,0,83.2,4,Debit Card,0
OTT8389,Jun,3,Standard,399,4,54.5,2,,No,Action,No,Tablet,2,1,39.6,15,Credit Card,1
OTT8390,Jan,12,Standard,399,4,35.5,4,25,Yes,Horror,Yes,Mobile,2,0,101.7,20,UPI,1
OTT8391,Mar,8,Standard,199,2,36.8,8,25,No,Drama,No,Mobile,4,1,30.3,8,Credit Card,1
OTT8392,Jun,29,,599,1,26.2,7,10,Yes,Comedy,No,Laptop,,0,60.8,46,Net Banking,0
OTT8393,May,20,Basic,199,5,15.5,6,5,Yes,Action,Yes,Tablet,5,1,66.4,11,Net Banking,1
OTT8394,Apr,23,Standard,199,5,51.2,8,4,Yes,Comedy,Yes,Tablet,5,1,53.8,18,Debit Card,0
OTT8395,Feb,4,Standard,599,1,58.9,2,1,Yes,Sci-Fi,Yes,Mobile,1,1,32.9,43,Net Banking,0
OTT8396,,,Premium,199,4,27.0,0,6,No,Drama,Yes,Smart TV,2,0,74.4,,UPI,0
OTT8397,Feb,32,Basic,399,4,59.0,5,19,No,Horror,No,Mobile,1,2,42.6,37,Debit Card,0
OTT8398,May,25,Standard,399,4,27.1,4,7,Yes,Drama,No,Laptop,5,1,56.0,42,Credit Card,0
OTT8399,Jan,5,Basic,399,1,57.1,3,4,Yes,Sci-Fi,No,Laptop,3,1,82.1,1,UPI,0
OTT8400,Feb,10,Basic,,5,37.5,7,9,No,Horror,No,Mobile,4,1,13.5,58,Credit Card,1
OTT8401,Apr,31,Standard,599,2,36.0,2,21,No,Drama,Yes,Tablet,3,1,78.9,52,Debit Card,0
OTT8402,Jun,4,Basic,599,4,59.6,1,17,Yes,Documentary,No,Mobile,4,0,80.4,16,Net Banking,0
OTT8403,Feb,7,Basic,599,3,26.8,7,25,Yes,Documentary,,Tablet,3,0,63.0,19,Net Banking,1
OTT8404,Mar,34,Standard,599,4,46.1,0,0,No,Action,No,Mobile,3,0,38.2,33,Debit Card,0
OTT8405,Jul,21,Basic,599,4,34.1,9,20,Yes,Comedy,Yes,Smart TV,3,1,41.6,32,UPI,1
OTT8406,Jul,19,Standard,599,5,17.7,2,26,Yes,Documentary,No,Tablet,3,0,79.0,27,UPI,1
OTT8407,Jul,7,Premium,599,4,31.0,8,12,No,Comedy,Yes,Mobile,4,0,71.5,54,Net Banking,0
OTT8408,Mar,34,Basic,599,1,44.8,0,19,Yes,Action,No,Mobile,4,1,27.1,58,Debit Card,0
OTT8409,Jan,33,Standard,399,3,31.7,3,24,Yes,Horror,No,Mobile,4,0,66.1,53,Debit Card,1
OTT8410,Mar,21,Basic,399,5,11.3,2,17,Yes,Drama,No,Tablet,5,1,73.2,17,UPI,1
OTT8411,Feb,17,Standard,199,4,44.3,0,25,Yes,Sci-Fi,No,Tablet,5,2,65.3,50,Credit Card,1
OTT8412,May,17,Premium,399,1,70.1,7,13,No,Horror,Yes,Mobile,3,0,54.0,54,Net Banking,0
OTT8413,Mar,15,Standard,199,,11.1,9,30,No,Horror,Yes,Laptop,3,0,80.3,36,UPI,1
OTT8414,Apr,8,Basic,199,4,26.0,4,28,No,Comedy,No,Tablet,1,0,62.0,40,Net Banking,1
OTT8415,Feb,19,Premium,199,4,36.0,5,28,Yes,Horror,No,Mobile,5,2,81.9,56,Debit Card,1
OTT8416,Jul,29,Standard,399,1,9.7,2,23,No,Documentary,No,Laptop,1,0,11.4,5,Net Banking,1
OTT8417,Mar,33,Standard,199,5,47.3,8,28,No,Documentary,No,Tablet,4,1,40.6,6,Debit Card,1
OTT8418,Jun,28,Standard,199,1,32.7,4,10,Yes,Horror,Yes,Tablet,5,1,31.1,27,UPI,1
OTT8419,,33,Basic,,2,45.8,2,17,No,Documentary,No,Tablet,2,0,60.7,8,Net Banking,0
OTT8420,Jul,7,Premium,199,3,46.6,7,14,Yes,Drama,No,Tablet,5,0,,24,Credit Card,0
OTT8421,May,35,Basic,199,4,31.4,4,5,Yes,Documentary,No,Laptop,4,0,59.6,53,,0
OTT8422,May,8,Basic,,2,58.1,2,30,Yes,Comedy,Yes,Laptop,2,1,82.6,56,Credit Card,1
OTT8423,May,7,Premium,399,4,32.3,7,10,Yes,Horror,,Tablet,4,0,58.6,42,Net Banking,0
OTT8424,May,21,Basic,199,1,64.2,0,8,No,Action,Yes,Tablet,3,1,43.8,39,Net Banking,0
OTT8425,Apr,25,Basic,199,1,58.9,9,10,Yes,Documentary,No,Smart TV,5,0,52.6,57,Net Banking,0
OTT8426,Mar,3,Standard,599,1,9.9,3,16,No,Documentary,No,Smart TV,3,1,23.9,34,Credit Card,1
OTT8427,May,32,Standard,599,3,30.1,7,3,No,Sci-Fi,No,Smart TV,5,0,24.0,31,Net Banking,0
OTT8428,Apr,11,Basic,399,3,47.6,8,0,Yes,Documentary,No,Smart TV,5,1,74.7,50,UPI,0
OTT8429,Apr,21,Premium,399,2,35.5,5,3,No,Drama,No,Mobile,5,2,58.7,59,Credit Card,0
OTT8430,May,32,Standard,199,5,38.9,8,4,Yes,Action,No,Mobile,2,0,46.7,54,Debit Card,0
OTT8431,Jun,2,Basic,199,2,36.6,9,21,Yes,Documentary,No,Smart TV,1,0,54.0,5,Credit Card,1
OTT8432,May,23,Standard,199,4,14.6,4,,Yes,Documentary,Yes,Mobile,1,0,37.5,45,Debit Card,1
OTT8433,Apr,10,Basic,399,2,69.1,4,27,Yes,Drama,No,Tablet,1,0,57.5,43,UPI,1
OTT8434,Apr,14,Basic,399,3,40.2,9,8,Yes,Sci-Fi,Yes,Tablet,5,1,59.5,29,Debit Card,0
OTT8435,Jan,9,Standard,399,2,37.7,3,,No,Drama,Yes,Laptop,2,0,79.4,26,Credit Card,1
OTT8436,,19,Standard,199,1,39.2,2,27,No,Documentary,No,Laptop,1,0,60.2,26,Credit Card,1
OTT8437,Jul,3,Basic,399,5,50.8,4,30,No,Documentary,No,Laptop,5,2,22.3,17,Credit Card,1
OTT8438,Jan,32,Premium,199,1,34.2,0,,Yes,Documentary,No,Laptop,2,,46.0,37,Net Banking,0
OTT8439,Jun,23,Standard,199,4,32.5,9,14,Yes,Documentary,No,Smart TV,4,0,72.2,55,Debit Card,0
OTT8440,Feb,19,Basic,599,1,16.1,2,20,Yes,Sci-Fi,No,Smart TV,2,0,56.9,17,Net Banking,1
OTT8441,Feb,12,Standard,599,3,25.5,6,12,Yes,Action,Yes,Tablet,3,0,,9,Net Banking,0
OTT8442,Jan,23,Standard,399,,37.7,3,14,Yes,Horror,No,Tablet,2,2,43.6,0,Debit Card,1
OTT8443,Feb,14,Basic,599,1,36.4,5,29,Yes,Horror,No,Tablet,5,0,77.2,38,UPI,1
OTT8444,Apr,3,Premium,199,1,45.0,3,7,No,Comedy,No,Mobile,1,1,49.3,7,Net Banking,0
OTT8445,Jul,10,Standard,599,2,35.2,5,11,No,Drama,No,Mobile,4,0,25.7,21,Credit Card,0
OTT8446,Apr,22,Standard,599,5,74.9,9,26,Yes,Horror,No,Laptop,1,1,35.4,18,Debit Card,1
OTT8447,May,4,Premium,199,1,53.6,5,27,Yes,Documentary,Yes,Laptop,2,0,96.0,3,Net Banking,1
OTT8448,Mar,15,Standard,199,5,34.9,1,23,Yes,Documentary,No,Smart TV,3,0,58.8,3,UPI,0
OTT8449,May,,Standard,199,4,18.6,1,29,No,Action,No,Mobile,3,2,9.7,59,Credit Card,1
OTT8450,May,5,Premium,399,5,39.2,6,18,No,Drama,No,Smart TV,3,2,88.7,33,Net Banking,0
OTT8451,Mar,28,Premium,199,1,48.1,7,22,Yes,Horror,,Tablet,2,2,27.3,33,UPI,1
OTT8452,Jan,27,Standard,199,1,16.0,6,23,Yes,Action,No,Mobile,2,1,54.2,58,Net Banking,1
OTT8453,Apr,15,Premium,199,3,46.8,1,14,Yes,Action,Yes,Mobile,2,,44.3,20,Debit Card,0
OTT8454,Mar,30,,199,2,26.5,8,11,Yes,Drama,Yes,Mobile,4,1,57.5,13,UPI,0
OTT8455,Jun,8,Standard,199,5,31.2,0,14,Yes,Documentary,Yes,Tablet,5,0,56.0,22,UPI,0
OTT8456,Apr,20,Basic,199,5,35.3,2,1,Yes,Sci-Fi,Yes,Mobile,1,0,47.9,15,UPI,0
OTT8457,Jul,13,Premium,199,2,35.9,6,29,Yes,Documentary,No,Laptop,3,0,45.1,35,Net Banking,1
OTT8458,Jan,6,Basic,,5,32.0,0,0,Yes,Drama,Yes,Laptop,4,1,65.4,17,Debit Card,0
OTT8459,Feb,1,Standard,199,,50.8,8,12,No,Action,No,Tablet,3,1,46.6,8,Net Banking,1
OTT8460,May,18,Basic,399,4,36.2,7,25,No,Sci-Fi,Yes,Smart TV,3,1,27.1,22,UPI,1
OTT8461,May,6,Basic,199,4,16.7,9,15,Yes,Documentary,Yes,Laptop,5,1,67.1,17,UPI,1
OTT8462,Apr,26,Standard,599,5,44.1,,8,Yes,Drama,No,Smart TV,5,0,73.8,38,Credit Card,0
OTT8463,Mar,34,Basic,199,3,48.6,9,2,No,Documentary,Yes,Mobile,5,1,55.2,25,Net Banking,0
OTT8464,Feb,17,Basic,199,1,58.3,5,1,No,Action,No,Laptop,3,0,27.9,40,Net Banking,0
OTT8465,Jun,25,Standard,199,5,28.9,9,8,Yes,Documentary,Yes,Mobile,2,0,63.3,55,Net Banking,0
OTT8466,Apr,28,Basic,199,4,32.3,3,11,Yes,Horror,No,Tablet,5,2,48.7,25,Net Banking,1
OTT8467,Jul,15,Basic,199,5,34.7,1,24,Yes,Comedy,No,Tablet,1,1,75.7,18,Net Banking,1
OTT8468,Jun,4,Standard,599,2,33.9,1,10,Yes,Sci-Fi,No,Smart TV,4,0,72.1,0,UPI,0
OTT8469,May,27,Basic,199,2,43.1,0,6,Yes,Drama,No,Smart TV,5,0,72.6,35,Debit Card,0
OTT8470,Apr,33,Basic,399,4,50.6,0,21,Yes,Horror,Yes,Tablet,4,1,57.3,9,Credit Card,0
OTT8471,,20,Standard,399,1,2.8,7,12,Yes,Drama,No,Tablet,5,1,50.7,55,UPI,1
